,price,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_Turbo
1915,61154,LAND ROVER,Range Rover,2011,Jeep,Yes,Diesel,3.6,175000,8.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
1916,18817,CHEVROLET,Volt,2018,Sedan,Yes,Hybrid,1.5,70720,4.0,Automatic,Front,4,Left wheel,Black,12,No
1917,21012,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,19834,4.0,Automatic,Front,4,Left wheel,Silver,12,No
1918,11290,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,10990,4.0,Automatic,Front,4,Left wheel,Black,12,No
1919,24775,TOYOTA,Camry SPORT,2014,Sedan,Yes,Petrol,2.5,96000,4.0,Tiptronic,Front,4,Left wheel,Grey,10,No
1920,83107,HYUNDAI,H1,2019,Microbus,Yes,Diesel,2.5,21442,4.0,Automatic,Front,4,Left wheel,White,4,No
1921,70562,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0,196000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
1922,45445,CHEVROLET,Impala,2017,Sedan,Yes,Petrol,2.5,65496,4.0,Automatic,Front,4,Left wheel,Black,4,No
1923,3136,TOYOTA,Prius C,2014,Hatchback,Yes,Hybrid,1.5,252442,4.0,Automatic,Front,4,Left wheel,Grey,0,No
1924,25716,FORD,Transit,2011,Goods wagon,No,Diesel,2.4,117277,4.0,Manual,Rear,4,Left wheel,White,4,No
1925,11102,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,186434,4.0,Automatic,Front,4,Left wheel,Silver,4,No
1926,8311,MERCEDES-BENZ,GLA 250,2016,Jeep,Yes,Petrol,2.0,109555,4.0,Automatic,Front,4,Left wheel,White,0,No
1927,7840,MERCEDES-BENZ,E 320,1997,Sedan,Yes,LPG,3.2,170000,6.0,Manual,Rear,4,Left wheel,Green,4,No
1928,13485,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,257000,4.0,Automatic,Front,4,Left wheel,Golden,6,No
1929,11604,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,51211,4.0,Automatic,Front,4,Left wheel,Black,4,No
1930,12544,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2.0,15000,5.0,Automatic,4x4,4,Left wheel,White,4,No
1931,14950,SUBARU,Impreza,2011,Hatchback,No,Petrol,2.0,128000,4.0,Variator,4x4,4,Left wheel,Silver,8,No
1932,28852,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.6,112000,4.0,Tiptronic,Front,4,Left wheel,White,8,No
1933,14113,MINI,Cooper,2008,Hatchback,Yes,Petrol,1.6,180000,4.0,Automatic,Front,2,Left wheel,White,8,No
1934,1500,TOYOTA,Hilux,2010,Pickup,Yes,Diesel,2.5,33200,4.0,Manual,4x4,4,Left wheel,White,4,Yes
1935,5959,VOLKSWAGEN,Golf,2000,Sedan,No,CNG,1.6,187000,4.0,Manual,Front,4,Left wheel,Silver,4,No
1936,33908,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,150000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
1937,13172,KIA,Optima,2015,Sedan,No,Petrol,2.4,111746,4.0,Automatic,Front,4,Left wheel,White,0,No
1938,9722,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,4.0,Automatic,Front,4,Left wheel,Black,12,No
1939,12544,OPEL,Astra,2005,Hatchback,No,Diesel,1.7,179000,4.0,Manual,Front,4,Left wheel,Silver,6,Yes
1940,2500,VAZ,2106,1988,Sedan,No,Petrol,0.3,0,4.0,Manual,Rear,4,Left wheel,Yellow,0,No
1941,1568,TOYOTA,Highlander,2011,Jeep,Yes,Hybrid,3.5,342622,6.0,Automatic,4x4,4,Left wheel,Black,12,No
1942,9565,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0,171221,6.0,Automatic,Rear,4,Left wheel,Black,12,No
1943,21285,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,68415,4.0,Automatic,Front,4,Left wheel,Black,4,No
1944,11290,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,188000,4.0,Variator,Front,4,Left wheel,Golden,7,No
1945,30734,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,4,Left wheel,Black,12,No
1946,10381,HYUNDAI,I30,2011,Hatchback,Yes,Diesel,1.6,56581,4.0,Automatic,Front,4,Left wheel,Black,4,No
1947,8938,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,121000,4.0,Variator,Front,4,Right-hand drive,White,0,No
1948,4704,MERCEDES-BENZ,320,2000,Coupe,Yes,Petrol,3.2,320000,4.0,Automatic,Front,2,Left wheel,Black,4,No
1949,16151,BMW,328,2011,Sedan,Yes,Petrol,3.0,135000,6.0,Tiptronic,4x4,4,Left wheel,Silver,12,No
1950,7056,BMW,X5,2014,Jeep,Yes,Diesel,3.0,141384,6.0,Automatic,4x4,4,Left wheel,Blue,0,No
1951,22580,KIA,Optima,2016,Sedan,Yes,Petrol,2.0,62876,4.0,Automatic,Front,4,Left wheel,White,4,No
1952,941,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,0,4.0,Automatic,Front,4,Left wheel,Blue,12,No
1953,55528,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,84315,4.0,Automatic,Front,4,Left wheel,Silver,4,No
1954,9408,FORD,Transit,1999,Microbus,No,Diesel,2.5,270000,4.0,Manual,Rear,2,Right-hand drive,Blue,2,No
1955,9565,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186,6.0,Automatic,Front,4,Left wheel,Grey,12,No
1956,18503,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,89920,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
1957,59586,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,0,6.0,Tiptronic,4x4,4,Left wheel,Silver,12,Yes
1958,25716,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,107000,4.0,Automatic,Front,4,Left wheel,Black,12,No
1959,22900,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000,4.0,Variator,Front,4,Left wheel,White,10,No
1960,14454,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127500,4.0,Automatic,Front,4,Left wheel,White,4,No
1961,22894,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,58400,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
1962,31650,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,164805,4.0,Automatic,Front,4,Left wheel,White,4,No
1963,6899,MERCEDES-BENZ,A 170,2006,Sedan,No,Petrol,1.7,149000,4.0,Tiptronic,Front,4,Right-hand drive,Carnelian red,6,No
1964,10663,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,130000,4.0,Automatic,Front,4,Left wheel,Sky blue,12,No
1965,8000,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.0,80000,3.0,Variator,Front,4,Right-hand drive,Silver,2,No
1966,5175,BMW,740,2012,Sedan,Yes,Petrol,3.0,199536,6.0,Automatic,Rear,4,Left wheel,Silver,12,No
1967,7000,VOLKSWAGEN,UP,2013,Hatchback,No,Petrol,1.0,64000,3.0,Tiptronic,Front,4,Right-hand drive,White,2,No
1968,14426,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,127324,4.0,Automatic,Front,4,Left wheel,Black,5,No
1969,17876,FORD,Transit,2008,Microbus,No,Diesel,2.4,160000,4.0,Manual,Rear,2,Left wheel,White,2,Yes
1970,45633,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2.0,59077,4.0,Automatic,Front,4,Left wheel,Black,4,No
1971,9722,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,241227,4.0,Automatic,Front,4,Left wheel,Silver,12,No
1972,24123,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,169700,4.0,Automatic,Front,4,Left wheel,Silver,4,No
1973,18817,RENAULT,Clio,2013,Hatchback,No,Diesel,1.5,0,4.0,Manual,Front,4,Left wheel,White,4,Yes
1974,6586,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4.0,0,6.0,Automatic,Rear,4,Left wheel,Silver,12,No
1975,70562,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0,196000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
1976,53154,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,105751,4.0,Automatic,Front,4,Left wheel,White,4,No
1977,22266,MITSUBISHI,Outlander SPORT,2014,Jeep,No,Petrol,2.0,77000,4.0,Tiptronic,4x4,4,Left wheel,Black,10,No
1978,1646,CHEVROLET,Impala,2011,Sedan,Yes,Petrol,3.5,219043,6.0,Automatic,Front,4,Left wheel,Black,12,No
1979,29323,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,81142,4.0,Automatic,Front,4,Left wheel,White,4,No
1980,7840,FORD,Transit,2003,Microbus,No,Diesel,2.0,240000,4.0,Manual,Front,5,Left wheel,White,2,Yes
1981,26096,CHEVROLET,Orlando,2016,Jeep,Yes,LPG,2.0,121940,4.0,Automatic,Front,4,Left wheel,White,4,No
1982,23521,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,75000,6.0,Tiptronic,Front,4,Left wheel,Black,10,No
1983,10000,FORD,Transit,2002,Goods wagon,No,Diesel,2.0,135000,4.0,Manual,Front,4,Left wheel,White,2,Yes
1984,18503,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,248000,4.0,Automatic,Front,4,Left wheel,Red,6,No
1985,11604,MERCEDES-BENZ,C 200,2003,Sedan,No,Diesel,2.2,299000,4.0,Tiptronic,Rear,4,Left wheel,Silver,0,No
1986,19823,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,122727,4.0,Automatic,Front,4,Left wheel,Black,4,No
1987,35899,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,186097,4.0,Automatic,Front,4,Left wheel,White,4,No
1988,16935,FORD,Fusion,2014,Sedan,No,Petrol,2.5,130000,4.0,Automatic,Front,4,Left wheel,White,10,No
1989,35438,MAZDA,CX-9,2019,Sedan,Yes,Petrol,2.5,11746,4.0,Automatic,Front,4,Left wheel,Grey,12,No
1990,21012,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,101037,4.0,Tiptronic,Front,4,Left wheel,Carnelian red,12,No
1991,16778,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,83251,4.0,Automatic,Front,4,Left wheel,White,4,No
1992,19914,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,209744,4.0,Automatic,Front,4,Left wheel,White,4,No
1993,12544,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,2.5,127000,5.0,Tiptronic,Front,4,Left wheel,Black,12,No
1994,27284,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915,4.0,Automatic,Rear,4,Left wheel,White,12,No
1995,43905,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,23400,4.0,Tiptronic,Front,4,Left wheel,Sky blue,12,No
1996,22269,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,165000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
1997,9722,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,471636,4.0,Automatic,Front,4,Left wheel,Orange,4,No
1998,3607,CHRYSLER,200,2015,Sedan,Yes,Petrol,2.4,75486,4.0,Automatic,Front,4,Left wheel,Black,12,No
1999,13987,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2.0,104967,4.0,Automatic,Front,4,Left wheel,Grey,4,No
2000,23521,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,88000,4.0,Tiptronic,Front,4,Left wheel,Black,11,No
2001,1646,JAGUAR,XJ,2015,Sedan,Yes,Petrol,3.0,54429,6.0,Automatic,4x4,4,Left wheel,White,12,No
2002,13998,MITSUBISHI,Outlander,2011,Jeep,Yes,Petrol,2.0,100000,4.0,Tiptronic,4x4,4,Left wheel,Black,8,No
2003,12544,SUZUKI,XL7,2005,Jeep,No,Petrol,2.7,150000,6.0,Automatic,4x4,4,Left wheel,White,4,No
2004,16766,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,205000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
2005,22840,VOLKSWAGEN,Crafter,2007,Microbus,No,Diesel,2.5,200000,5.0,Manual,Rear,4,Left wheel,White,2,Yes
2006,32302,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424,8.0,Automatic,4x4,4,Left wheel,Grey,12,No
2007,10976,FORD,Transit,1998,Microbus,No,Diesel,2.5,235000,4.0,Manual,Front,4,Left wheel,Grey,4,Yes
2008,7840,JEEP,Liberty,2001,Jeep,No,Petrol,3.7,150000,6.0,Automatic,4x4,4,Left wheel,Red,0,No
2009,35846,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,143629,4.0,Automatic,Front,4,Left wheel,Black,4,No
2010,16935,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,205712,4.0,Automatic,Front,4,Left wheel,Brown,8,No
2011,4234,CHEVROLET,Aveo,2008,Sedan,Yes,Petrol,1.2,123232,4.0,Automatic,Front,4,Left wheel,White,4,No
2012,41083,PORSCHE,Cayenne,2017,Jeep,Yes,Petrol,3.6,37184,6.0,Automatic,4x4,4,Left wheel,Black,12,No
2013,12231,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4,182880,4.0,Automatic,Front,4,Left wheel,Black,8,No
2014,25559,VOLKSWAGEN,Passat sel,2011,Sedan,Yes,Petrol,2.5,75000,5.0,Automatic,Front,4,Left wheel,Silver,6,No
2015,35309,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,112804,4.0,Automatic,Front,4,Left wheel,White,4,No
2016,12858,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,160320,4.0,Automatic,Front,4,Right-hand drive,Silver,4,No
2017,2038,TOYOTA,Prius,2015,Jeep,Yes,Hybrid,1.8,104795,4.0,Automatic,Front,4,Left wheel,White,12,No
2018,12074,HONDA,Insight EX,2010,Sedan,No,Hybrid,1.3,222000,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
2019,5802,FORD,Fusion,2018,Jeep,Yes,Hybrid,2.0,53013,4.0,Automatic,Front,4,Left wheel,Grey,12,No
2020,3136,AUDI,A6,1998,Sedan,Yes,Petrol,2.8,299689,6.0,Tiptronic,Front,4,Left wheel,Silver,6,No
2021,19444,FORD,Fusion,2013,Sedan,No,Petrol,1.5,100000,4.0,Automatic,Front,4,Left wheel,Black,8,Yes
2022,16621,VOLKSWAGEN,CC R line,2011,Sedan,Yes,Petrol,2.0,177000,4.0,Automatic,Front,4,Left wheel,Black,12,Yes
2023,6272,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2.0,18754,4.0,Automatic,Front,4,Left wheel,Red,12,No
2024,5000,OPEL,Astra,1999,Goods wagon,No,Diesel,2.0,0,4.0,Manual,Front,4,Left wheel,Blue,4,Yes
2025,54932,FORD,Taurus,2016,Sedan,Yes,Petrol,2.0,42554,4.0,Automatic,Front,4,Left wheel,Black,4,No
2026,26971,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,31694,4.0,Automatic,Front,4,Left wheel,Black,10,No
2027,9722,BMW,328,2010,Sedan,Yes,Petrol,3.0,105000,6.0,Tiptronic,Rear,4,Left wheel,Grey,2,No
2028,40142,MITSUBISHI,Outlander,2017,Jeep,No,Petrol,2.4,60800,4.0,Variator,4x4,4,Left wheel,Grey,12,No
2029,5950,MERCEDES-BENZ,E 220,2000,Sedan,Yes,Diesel,2.2,289350,4.0,Automatic,Rear,4,Left wheel,Green,6,No
2030,15994,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,240572,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2031,8154,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,173933,4.0,Automatic,Front,4,Left wheel,Silver,10,No
2032,34074,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,154115,4.0,Automatic,Front,4,Left wheel,Grey,4,No
2033,12858,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,122500,4.0,Variator,Front,4,Left wheel,Black,6,No
2034,3136,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190,4.0,Automatic,Front,4,Left wheel,Blue,0,No
2035,28423,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,190000,4.0,Automatic,Front,4,Left wheel,White,4,No
2036,1411,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061,6.0,Automatic,4x4,4,Left wheel,Black,12,No
2037,3763,VOLKSWAGEN,Golf,1997,Hatchback,No,Petrol,1.8,0,4.0,Automatic,Front,4,Left wheel,Blue,0,No
2038,21000,HONDA,Fred,2019,Minivan,Yes,Petrol,1.5,6800,4.0,Automatic,Front,4,Right-hand drive,Grey,2,No
2039,15681,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,263886,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2040,35005,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,113293,4.0,Automatic,Front,4,Left wheel,White,4,No
2041,10381,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.6,122590,4.0,Automatic,Front,4,Left wheel,White,4,No
2042,12544,FORD,Transit,1995,Goods wagon,No,Diesel,2.5,207888,4.0,Manual,Rear,4,Left wheel,White,0,Yes
2043,21326,KIA,Optima,2012,Sedan,No,Petrol,2.0,166400,6.0,Automatic,Front,4,Left wheel,White,6,No
2044,9408,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,120000,4.0,Variator,Front,4,Right-hand drive,Silver,2,No
2045,6272,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651,8.0,Automatic,4x4,4,Left wheel,Black,0,No
2046,3763,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685,4.0,Automatic,Front,4,Left wheel,White,12,No
2047,10976,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,75000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2048,31220,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,256000,4.0,Automatic,Front,4,Left wheel,Black,4,No
2049,23521,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,144000,4.0,Automatic,Front,4,Left wheel,Black,6,No
2050,58338,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,43420,4.0,Automatic,Front,4,Left wheel,White,4,No
2051,47042,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,8.0,Automatic,4x4,4,Left wheel,Black,0,No
2052,21805,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,58958,4.0,Automatic,Front,4,Left wheel,Black,4,No
2053,941,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,4,Left wheel,Black,0,No
2054,1500,DODGE,Durango,2001,Jeep,No,Petrol,4.7,0,8.0,Automatic,4x4,4,Left wheel,Black,7,No
2055,14113,BMW,X5,2014,Jeep,Yes,Diesel,3.0,110715,6.0,Automatic,4x4,4,Left wheel,White,0,No
2056,13799,DODGE,Caliber,2010,Universal,No,Petrol,2.0,63000,4.0,Automatic,Front,4,Left wheel,Black,6,No
2057,20814,HYUNDAI,Grandeur,2012,Sedan,Yes,Petrol,3.0,215833,4.0,Automatic,Front,4,Left wheel,Black,4,No
2058,9408,HONDA,FIT,2007,Hatchback,No,Petrol,1.5,180000,4.0,Variator,Front,4,Right-hand drive,Blue,4,No
2059,10663,NISSAN,Serena,2005,Minivan,Yes,Petrol,2.0,117000,4.0,Automatic,Front,4,Right-hand drive,Black,12,No
2060,20385,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200,6.0,Automatic,4x4,4,Left wheel,Silver,8,No
2061,9377,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2.0,53391,4.0,Automatic,Front,4,Left wheel,White,4,No
2062,30517,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854,4.0,Automatic,Front,4,Left wheel,Grey,4,No
2063,12544,MERCEDES-BENZ,C 230,2004,Sedan,Yes,Petrol,1.8,153000,4.0,Automatic,Rear,4,Left wheel,Silver,6,Yes
2064,52687,MERCEDES-BENZ,ML 350 4 MATIC,2013,Jeep,Yes,Petrol,3.5,78000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,No
2065,13000,MERCEDES-BENZ,E 500,2000,Sedan,Yes,Petrol,5.0,168000,8.0,Tiptronic,Rear,4,Left wheel,Black,12,No
2066,8200,HONDA,Cr-v,2002,Jeep,No,CNG,2.0,69000,4.0,Automatic,4x4,4,Right-hand drive,Silver,6,No
2067,28789,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,93576,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2068,11917,OPEL,Astra,2008,Goods wagon,No,Diesel,1.3,149000,4.0,Manual,Front,4,Left wheel,Black,12,Yes
2069,12231,KIA,Picanto,2015,Sedan,Yes,Petrol,1.0,39625,3.0,Automatic,Front,4,Left wheel,Beige,4,No
2070,57607,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,15000,4.0,Automatic,Front,4,Left wheel,Black,4,No
2071,13799,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,30258,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2072,25089,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0,90000,4.0,Tiptronic,Front,4,Left wheel,Silver,8,Yes
2073,6272,MAZDA,MPV,2001,Minivan,No,Petrol,2.5,138974,6.0,Automatic,4x4,4,Right-hand drive,Black,0,No
2074,31988,MERCEDES-BENZ,Vito,2010,Minivan,Yes,Diesel,3.0,240000,6.0,Automatic,Rear,4,Left wheel,Black,2,Yes
2075,48575,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,121639,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2076,10036,MERCEDES-BENZ,CLK 320,2004,Coupe,Yes,Petrol,3.2,178000,6.0,Tiptronic,Rear,2,Left wheel,Blue,0,No
2077,4704,OPEL,Corsa,1998,Hatchback,No,Petrol,1.4,0,4.0,Manual,Front,4,Left wheel,Carnelian red,3,No
2078,17719,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,0,4.0,Automatic,Front,4,Left wheel,Grey,0,No
2079,15681,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,219432,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2080,18814,TOYOTA,RAV 4,2007,Jeep,No,Petrol,3.5,260000,6.0,Automatic,4x4,4,Left wheel,Grey,8,No
2081,21500,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,116000,4.0,Automatic,4x4,4,Left wheel,Brown,12,No
2082,36065,LAND ROVER,Discovery,2009,Jeep,Yes,Diesel,2.7,147000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
2083,12544,HONDA,Civic,2009,Sedan,Yes,Petrol,1.8,75000,4.0,Automatic,Front,4,Left wheel,White,12,No
2084,14113,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,130000,6.0,Tiptronic,Front,4,Left wheel,Blue,6,No
2085,28225,BMW,535,2012,Sedan,Yes,Petrol,3.0,104000,6.0,Tiptronic,Rear,4,Left wheel,Grey,12,Yes
2086,20071,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,256000,4.0,Tiptronic,Front,4,Left wheel,Silver,6,No
2087,24239,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,20100,4.0,Automatic,Front,4,Left wheel,Blue,4,No
2088,13172,FORD,Fusion,2013,Sedan,No,Petrol,2.5,208723,4.0,Automatic,Front,4,Left wheel,Grey,0,No
2089,5209,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,69219,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2090,2979,DODGE,Ramcharger,2011,Sedan,Yes,Petrol,3.6,252253,6.0,Automatic,Rear,4,Left wheel,Black,12,No
2091,19757,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,83200,4.0,Tiptronic,Front,4,Left wheel,Silver,12,No
2092,7527,OPEL,Vectra B,2000,Sedan,No,Petrol,1.6,11111,4.0,Automatic,Front,4,Left wheel,White,4,No
2093,41811,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,92627,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2094,40340,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,114778,4.0,Automatic,Front,4,Left wheel,Black,4,No
2095,15681,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,0,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
2096,5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,4,Left wheel,Black,12,No
2097,14740,FORD,Transit,1999,Microbus,No,Diesel,2.5,326432,4.0,Manual,Rear,2,Left wheel,Red,2,Yes
2098,13485,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,288000,4.0,Automatic,Front,4,Left wheel,Black,4,No
2099,51166,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2.0,135547,4.0,Automatic,Front,4,Left wheel,Grey,4,No
2100,2430,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,204048,4.0,Automatic,Front,4,Left wheel,Silver,12,No
2101,8467,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,289714,4.0,Automatic,4x4,4,Left wheel,Blue,0,No
2102,24123,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,132356,4.0,Automatic,Front,4,Left wheel,Black,4,No
2103,9408,MERCEDES-BENZ,C 180,2000,Sedan,No,CNG,2.0,19000,4.0,Tiptronic,Rear,4,Left wheel,Silver,6,No
2104,16308,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,107000,4.0,Tiptronic,Front,4,Left wheel,Black,10,No
2105,4547,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.2,171138,4.0,Automatic,Front,4,Left wheel,Blue,4,No
2106,25000,MAZDA,CX-5,2014,Jeep,Yes,Diesel,2.2,59000,4.0,Tiptronic,4x4,4,Right-hand drive,Red,8,No
2107,25089,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,96800,4.0,Automatic,Front,4,Left wheel,Black,4,No
2108,48610,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,75000,6.0,Tiptronic,4x4,4,Left wheel,White,12,No
2109,3293,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382,4.0,Automatic,Front,4,Left wheel,White,12,No
2110,27911,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,90000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
2111,59831,HYUNDAI,Genesis,2013,Coupe,Yes,Petrol,2.0,53885,4.0,Automatic,Front,4,Left wheel,Black,4,No
2112,13172,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,358526,4.0,Automatic,Front,4,Left wheel,Orange,4,No
2113,21940,SSANGYONG,Korando,2012,Pickup,Yes,Diesel,2.0,201897,4.0,Automatic,Front,4,Left wheel,White,4,No
